"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","d80eb0e1774f",,,,"User:","root"
"Cmdline:","dstat -Tafilmprs --aio --fs --ipc --lock --socket --tcp --raw --udp --unix --vm --disk-util --rpc --rpcd --output /FrameworkBenchmarks/results/20200507021811/aspcore/json/stats.txt",,,,"Date:","07 May 2020 02:21:03 UTC"
"epoch","total cpu usage",,,,,"dsk/loop0",,"dsk/loop1",,"dsk/loop2",,"dsk/loop3",,"dsk/loop4",,"dsk/loop5",,"dsk/loop6",,"dsk/loop7",,"dsk/sda",,"net/eth0",,"paging",,"system",,"interrupts",,,,,,,,,,,"load avg",,,"memory usage",,,,"procs",,,"io/loop0",,"io/loop1",,"io/loop2",,"io/loop3",,"io/loop4",,"io/loop5",,"io/loop6",,"io/loop7",,"io/sda",,"swap",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"sockets",,,,,"tcp sockets",,,,,"raw","udp",,"unix sockets",,,,"virtual memory",,,,"loop0","loop1","loop2","loop3","loop4","loop5","loop6","loop7","sda"
1588818160.543,63.396,35.220,1.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36095,125627,6,0,0,0,0,0,0,138,71,0,0,12.690,5.240,3.240,3844161536,157401088,307974144,4296933376,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13664,90857,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,583,2799,2739,0,0,0,0,0,0,0,0,0
1588818161.543,63.875,34.125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184320,0,0,0,0,29904,123378,6,489,0,0,0,30,0,130,167,0,0,12.690,5.240,3.240,3833163776,168374272,308006912,4293627904,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,50593792,2096885760,0,13664,90832,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1087,4890,7690,0,0,0,0,0,0,0,0,4
1588818162.543,38.035,22.418,39.421,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22461,87629,24,502,0,0,0,0,0,200,131,0,0,12.690,5.240,3.240,3831009280,170164224,308006912,4294418432,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13472,90577,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,979,2479,2761,0,0,0,0,0,0,0,0,0
1588818163.543,3.764,1.380,93.852,1.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,98304,0,0,0,0,2933,6575,12,512,0,0,0,6,0,292,151,0,0,12.690,5.240,3.240,3831201792,169201664,308015104,4294946816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,50593792,2096885760,0,13472,90586,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,770,898,735,0,0,0,0,0,0,0,0,1.600
1588818164.544,25.251,15.829,58.920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16919,44260,6,273,0,0,0,0,0,167,105,0,0,12.690,5.240,3.240,3836248064,163889152,308015104,4294860800,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13856,91098,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1739,4374,3140,0,0,0,0,0,0,0,0,0
1588818165.543,63.920,34.207,1.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28203,95552,6,0,0,0,0,0,0,237,211,0,0,13.040,5.430,3.310,3869417472,130576384,308015104,4320690176,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13856,91168,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,11645,17699,9180,0,0,0,0,0,0,0,0,0
1588818166.543,64.010,34.247,1.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19590,90958,6,0,0,0,0,0,0,222,131,0,0,13.040,5.430,3.310,3869876224,139186176,308015104,4298461184,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13888,90282,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,4728,9926,11901,0,0,0,0,0,0,0,0,0
1588818167.544,65.201,33.166,1.508,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356352,0,0,0,0,34381,104643,12,0,0,0,0,15,0,184,89,0,0,13.040,5.430,3.310,3871334400,138252288,308031488,4294946816,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50593792,2096885760,0,13888,90277,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1604,6858,6374,0,0,0,0,0,0,0,0,2.400
1588818168.543,61.713,36.272,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425984,0,0,0,0,21069,92243,6,0,0,0,0,47,0,168,144,0,0,13.040,5.430,3.310,3869532160,139964416,308060160,4291637248,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,50593792,2096885760,0,13920,90272,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,148,5716,6561,0,0,0,0,0,0,0,0,5.200
1588818169.543,63.500,34.875,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,3264512,0,0,0,0,28197,99228,24,0,0,0,0,16,0,119,78,0,0,13.040,5.430,3.310,3861250048,147996672,308060160,4288958464,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,50593792,2096885760,0,13920,90273,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,859,6232,8061,0,0,0,0,0,0,0,0,3.200
1588818170.543,62.297,35.955,1.623,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249856,425984,0,0,0,0,28407,103818,6,0,0,0,0,51,0,186,79,0,0,13.360,5.620,3.380,3865489408,143183872,308105216,4292698112,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,50593792,2096885760,0,13920,90276,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,195,6829,5750,0,0,0,0,0,0,0,0,8
1588818171.543,62.861,35.508,1.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22280,94861,12,0,0,0,0,0,0,201,85,0,0,13.360,5.620,3.380,3865473024,143200256,308105216,4292444160,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13920,90275,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,174,5143,5407,0,0,0,0,0,0,0,0,0
1588818172.543,65.163,33.459,1.253,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163840,0,0,0,0,34235,103115,6,0,0,0,0,21,0,166,103,0,0,13.360,5.620,3.380,3865210880,143446016,308121600,4292444160,20,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,50593792,2096885760,0,13920,90275,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,730,5617,5764,0,0,0,0,0,0,0,0,3.600
1588818173.543,62.797,35.955,1.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,29331,107350,6,0,0,0,0,1,0,175,104,0,0,13.360,5.620,3.380,3853078528,155308032,308121600,4288978944,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50593792,2096885760,0,13920,90270,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,372,5921,8938,0,0,0,0,0,0,0,0,0
1588818174.543,62.390,36.226,1.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35094,110119,6,0,0,0,0,0,0,139,104,0,0,13.360,5.620,3.380,3846205440,162181120,308121600,4281139200,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13856,90237,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,666,5843,7749,0,0,0,0,0,0,0,0,0
1588818175.543,64.187,34.048,1.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86016,0,0,0,0,22949,91512,12,0,0,0,0,5,0,159,70,0,0,13.650,5.810,3.460,3846340608,161730560,308129792,4282081280,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50593792,2096885760,0,13888,90238,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,638,6813,6722,0,0,0,0,0,0,0,0,0.800
1588818176.543,64.669,34.332,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40625,110678,6,0,0,0,0,0,0,189,73,0,0,13.650,5.810,3.460,3846447104,161669120,308129792,4282093568,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13888,90240,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,109,5463,5347,0,0,0,0,0,0,0,0,0
1588818177.543,62.343,36.524,1.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294912,70,0,0,0,28220,93208,6,0,0,0,0,14,0,171,71,0,0,13.650,5.810,3.460,3846598656,161406976,308146176,4281286656,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50593792,2096885760,0,13888,90234,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,175,5309,5546,0,0,0,0,0,0,0,0,2.400
1588818178.544,63.659,35.088,1.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,0,0,0,0,0,30742,103716,6,0,0,0,0,1,0,134,101,0,0,13.650,5.810,3.460,3846348800,160964608,308146176,4281962496,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50593792,2096885760,0,13888,90235,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,648,6012,5874,0,0,0,0,0,0,0,0,0.800
1588818179.543,42.284,25.972,31.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20213,84364,12,252,0,0,0,0,0,184,91,0,0,13.650,5.810,3.460,3843284992,164028416,308146176,4281962496,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,13536,89722,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,432,4073,4791,0,0,0,0,0,0,0,0,0.400
1588818180.543,3.885,1.253,91.228,3.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434176,0,0,0,0,2595,5244,6,360,0,0,0,35,0,305,107,0,0,12.560,5.720,3.440,3846287360,160649216,308187136,4286320640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50593792,2096885760,0,13536,89731,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,516,1483,378,0,0,0,0,0,0,0,0,5.200
1588818181.543,19.697,12.121,66.793,1.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282624,0,0,0,0,12064,27708,6,468,0,0,0,48,0,219,74,0,0,12.560,5.720,3.440,3850735616,155996160,308244480,4286078976,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,50593792,2096885760,0,14336,90757,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1991,4608,3079,0,0,0,0,0,0,0,0,6.400
1588818182.543,61.845,37.656,0.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36772,93908,6,0,0,0,0,0,0,186,111,0,0,12.560,5.720,3.440,3850514432,155922432,308244480,4287258624,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,14336,90777,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,267,8238,8005,0,0,0,0,0,0,0,0,0
1588818183.543,63.910,34.336,1.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18741,74210,12,0,0,0,0,0,0,233,62,0,0,12.560,5.720,3.440,3877826560,128348160,308244480,4313198592,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50593792,2096885760,0,14368,90815,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,2191,15185,8139,0,0,0,0,0,0,0,0,0
1588818184.543,64.151,32.704,3.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073152,0,0,0,0,12356,65003,6,354,0,0,0,132,0,268,251,0,0,12.560,5.720,3.440,3879759872,126361600,308244480,4314562560,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,50593792,2096885760,0,14400,90828,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,1175,8310,8066,0,0,0,0,0,0,0,0,2
1588818185.543,62.782,35.338,1.880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878912,0,0,0,3432448,18245,71606,6,0,0,0,0,62,0,241,86,0,0,13.070,5.940,3.520,3865198592,179466240,308142080,4251967488,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,54001664,2093477888,0,14432,89418,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,2467,11716,26025,0,0,0,0,0,0,0,0,4.400
1588818186.543,61.646,35.949,2.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380928,0,0,0,0,0,19552,76820,22,0,0,0,0,6,0,181,108,0,0,13.070,5.940,3.520,3881512960,163074048,308146176,4251185152,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,54001664,2093477888,0,14400,89401,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,4,5666,14313,8575,0,0,0,0,0,0,0,0,3.200
1588818187.543,60.401,37.218,2.256,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20480,364544,0,0,12288,0,16810,71114,13,0,0,0,0,21,0,196,98,0,0,13.070,5.940,3.520,3907780608,133197824,308170752,4253675520,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,54001664,2093477888,0,14400,94611,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,5911,16848,10509,0,0,0,0,0,0,0,0,3.600
1588818188.543,61.995,36.237,1.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61440,0,209,0,0,0,29853,92761,23,0,0,0,0,2,0,218,160,0,0,13.070,5.940,3.520,3916357632,136658944,308166656,4239749120,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54001664,2093477888,0,14400,89261,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,1,2655,11995,13773,0,0,0,0,0,0,0,0,0.800
1588818189.547,62.907,35.589,1.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,18703,72648,6,0,0,0,0,0,0,245,77,0,0,13.070,5.940,3.520,3916386304,136810496,308166656,4239609856,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,14400,89265,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,144,8463,8304,0,0,0,0,0,0,0,0,0
1588818190.544,62.247,36.742,1.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,31127,90851,6,0,0,0,0,0,0,137,125,0,0,13.630,6.170,3.610,3916197888,134717440,308166656,4239925248,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,14400,92798,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,562,8673,8130,0,0,0,0,0,0,0,0,0
1588818191.543,63.158,35.464,1.253,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393216,209,0,0,0,27727,84954,30,0,0,0,0,43,0,170,66,0,0,13.630,6.170,3.610,3866214400,184791040,308219904,4239814656,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54001664,2093477888,0,14400,92802,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,191,8445,20798,0,0,0,0,0,0,0,0,6
1588818192.543,62.703,36.045,1.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,86016,0,0,0,0,23537,75908,6,0,0,0,0,5,0,188,109,0,0,13.630,6.170,3.610,3865133056,185040896,308219904,4241186816,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,54001664,2093477888,0,14400,92810,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,108,8348,8126,0,0,0,0,0,0,0,0,1.200
1588818193.543,62.657,35.464,1.880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18298,73239,6,0,0,0,0,0,0,228,68,0,0,13.630,6.170,3.610,3865460736,184729600,308219904,4240646144,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,14400,92806,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,831,8973,8937,0,0,0,0,0,0,0,0,0
1588818194.543,61.500,36.500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22783,78324,6,0,0,0,0,0,0,196,75,0,0,13.630,6.170,3.610,3866546176,183644160,308219904,4240646144,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,14400,92805,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,188,8848,9013,0,0,0,0,0,0,0,0,0
1588818195.543,61.654,37.594,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28672,0,0,0,0,0,23129,76664,12,0,0,0,0,2,0,280,109,0,0,13.980,6.370,3.690,3865735168,184164352,308219904,4240953344,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54001664,2093477888,0,14400,92811,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,1,184,7704,7624,0,0,0,0,0,0,0,0,0.800
1588818196.544,51.945,25.847,22.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14455,75370,6,0,0,0,0,0,0,189,113,0,0,13.980,6.370,3.690,3862339584,187609088,308219904,4240936960,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001664,2093477888,0,13504,91774,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,909,6566,7822,0,0,0,0,0,0,0,0,0
1588818197.543,1.005,0.879,97.613,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69632,0,0,0,0,1265,2741,6,0,0,0,0,4,0,156,98,0,0,13.980,6.370,3.690,3862102016,187490304,308228096,4241313792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54001664,2093477888,0,13504,91774,0,0,0,0,0,1,0,49,1,1,0,0,1,0,0,0,0,0,1,0,0,46,0,46,0,172,336,372,0,0,0,0,0,0,0,0,0.800
